Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
GTEX-XYKS-2726-SM-4E3IC_adipose tissue_female_60-69_years	5/623	0.0015649272311304110623375596134110310231335461139678955078125	0.033141681139272925749050813237772672437131404876708984375	0.0007469903774238229911264230764800231554545462131500244140625	0.0153092866598903941388609695195555104874074459075927734375	-1.6227898253944342	10.483085882650823	SRPX;MYOC;CILP;GPX3;PTX3
GTEX-Q2AH-0008-SM-48U2J_skin_male_40-49_years	8/1709	0.00183554686896792427532043578963794061564840376377105712890625	0.038445630024756739795410709348288946785032749176025390625	0.000564829656190445929253574064432541490532457828521728515625	0.01237431407699988474002683602748220437206327915191650390625	-1.639665792113315	10.330571378194234	SRPX;ACE;BMPER;LOX;HAS1;UAP1;PTX3;CXCL1
GTEX-TKQ1-0226-SM-33HB5_breast_male_30-39_years	6/923	0.0014950211021481445670955334747986853471957147121429443359375	0.0323807979624359532078159418233553878962993621826171875	0.0006146058751519086794934398909617812023498117923736572265625	0.0133118045231765680380675576088833622634410858154296875	-1.5845816558339558	10.308678120923576	SRPX;PROCR;LOX;GPX3;UAP1;HK2
GTEX-WFON-1326-SM-4LVMN_colon_male_40-49_years	4/428	0.002818519830157586135432890017682439065538346767425537109375	0.051654796118080374689451872427525813691318035125732421875	0.001572277705890631933904888484221373801119625568389892578125	0.025613344507927730819840661524722236208617687225341796875	-1.7407958271721335	10.221158275464164	C3;SRPX;ACE;CILP
GTEX-SNOS-1426-SM-32PLY_adipose tissue_male_40-49_years	5/666	0.00209807961137698818776531339835855760611593723297119140625	0.0425419121200482919231689038497279398143291473388671875	0.00100655515527701467683174829659265014925040304660797119140625	0.01977828995832979497304648930366965942084789276123046875	-1.6406939130630454	10.117721006853408	SRPX;PROCR;CILP;GPX3;UAP1
GTEX-OHPL-1826-SM-2YUN8_blood vessel_female_60-69_years	4/407	0.0023499817859245282665459075843727987376041710376739501953125	0.04524308367648637030367098077476839534938335418701171875	0.0013088028493596051866909579786124595557339489459991455078125	0.0239863291430712256835366957830046885646879673004150390625	-1.6498582956806567	9.987165922002964	C3;PROCR;ADAMTS1;UAP1
GTEX-Q2AI-1426-SM-2S1P5_adipose tissue_male_40-49_years	5/687	0.0024022286728125233183639419820565308327786624431610107421875	0.045786478503806689321908862666532513685524463653564453125	0.0011554505069424595049831783200033896719105541706085205078125	0.022245340062952805026963432055708835832774639129638671875	-1.6529311196524856	9.969419925121445	SRPX;PROCR;CILP;GPX3;ADAMTS1
GTEX-XXEK-2426-SM-4BRUS_adipose tissue_male_50-59_years	5/716	0.0028738864734334881347044277077884544269181787967681884765625	0.051675732248719137562620318249173578806221485137939453125	0.0013873991572666767753407857100000910577364265918731689453125	0.024260392603213630502434483560136868618428707122802734375	-1.6995837890339962	9.946117284659703	PROCR;CILP;MYC;UAP1;CXCL14
GTEX-WI4N-0726-SM-3TW93_heart_female_40-49_years	5/726	0.0030511926073687523942867816373336609103716909885406494140625	0.053353881739860935240482575636633555404841899871826171875	0.00147490055918952337084271153599956960533745586872100830078125	0.0247362995421223086367490395787172019481658935546875	-1.7075935349497	9.890762114026304	C3;LOX;CXCL1;PTX3;NFKB1
GTEX-X5EB-2426-SM-4E3HX_adipose tissue_male_40-49_years	6/979	0.00201892019835915766112766078776985523290932178497314453125	0.0413770096566941358862123934159171767532825469970703125	0.0008367968529576328036434507140484129195101559162139892578125	0.0167887873867078769862803966361752827651798725128173828125	-1.590888513486063	9.871769417751617	C3;SRPX;LOX;CILP;PTX3;CXCL14
